md5,sha1,file_extension,EntryPoint,PEType,MachineType,magic_number,bytes_on_last_page,pages_in_file,relocations,size_of_header,min_extra_paragraphs,max_extra_paragraphs,init_ss_value,init_sp_value,init_ip_value,init_cs_value,over_lay_number,oem_identifier,address_of_ne_header,Magic,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,OperatingSystemVersion,ImageVersion,SizeOfImage,SizeOfHeaders,Checksum,Subsystem,DllCharacteristics,SizeofStackReserve,SizeofStackCommit,SizeofHeapCommit,SizeofHeapReserve,LoaderFlags,text_VirtualSize,text_VirtualAddress,text_SizeOfRawData,text_PointerToRawData,text_PointerToRelocations,text_PointerToLineNumbers,text_Characteristics,rdata_VirtualSize,rdata_VirtualAddress,rdata_SizeOfRawData,rdata_PointerToRawData,rdata_PointerToRelocations,rdata_PointerToLineNumbers,rdata_Characteristics,registry_read,registry_write,registry_delete,registry_total,network_threats,network_dns,network_http,network_connections,processes_malicious,processes_suspicious,processes_monitored,total_procsses,files_malicious,files_suspicious,files_text,files_unknown,dlls_calls,apis,Class,Category,Family
8083304624569e348b3cf77b18be6c1d,7e2f0645fb651cb3223862a3f006f5af7a9b8ac8,exe,0x10dd6,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000100,PE32,0x00036000,0x00032000,0x00000000,0x00010DD6,0x00001000,0x00037000,0x00400000,0x00001000,0x00001000,4,0,0x00069000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00035016,0x00001000,0x00036000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000F718,0x00037000,0x00010000,0x00037000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",48.0,0.0,0.0,53.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,39.0,1.0,0.0,0.0,0.0,13.0,392.0,Malware,Trojan,Emotet
07d9cf07b8225b93f8908f866c8c03bb,d722ce0721d74271fc9bf18418e4dfc596b465cd,exe,0x450e,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E8,PE32,0x00038000,0x0002B000,0x00000000,0x0000450E,0x00001000,0x00039000,0x00400000,0x00001000,0x00001000,4,0,0x00068000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00037362,0x00001000,0x00038000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000E700,0x00039000,0x0000F000,0x00039000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",282.0,0.0,0.0,366.0,0.0,0.0,2.0,1.0,4.0,0.0,6.0,38.0,1.0,0.0,0.0,5.0,8.0,425.0,Malware,Trojan,Emotet
5a2d3f8b83895b1c0d8a0365f02a522f,f50fef7a51278befa9437d72e8745892e5026e1e,exe,0x274c9,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000F8,PE32,0x00041000,0x0002B000,0x00000000,0x000274C9,0x00001000,0x00042000,0x00400000,0x00001000,0x00001000,4,0,0x00071000,0x00001000,0x0007CD32,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00040B0A,0x00001000,0x00041000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000F05C,0x00042000,0x00010000,0x00042000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",338.0,0.0,0.0,422.0,0.0,0.0,3.0,2.0,7.0,0.0,12.0,45.0,3.0,1.0,2.0,5.0,11.0,335.0,Malware,Trojan,Emotet
7cb7437976e0341eddffbc6063ae4168,fa7f011b3e670129d300f39939e5b6aca45e17cc,exe,0x1eeec,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000D0,PE32,0x00000000,0x00000000,0x0000B000,0x0001EEEC,0x00001000,0x00001000,0x00400000,0x00001000,0x00001000,6,0,0x00028000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00020CAC,0x00001000,0x00020000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ', 'IMAGE_SCN_MEM_WRITE']",0x0000F05C,0x00042000,0x00010000,0x00042000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",152.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,37.0,1.0,0.0,0.0,0.0,5.0,18.0,Malware,Trojan,Emotet
79517e9fc32f4d5ca780fe09228531e3,f0ee3d18c8d32a2d6c1e542bb7e0d5568f1fafe8,exe,0xb713,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E8,PE32,0x00014000,0x00024000,0x00000000,0x0000B713,0x00001000,0x00015000,0x00400000,0x00001000,0x00001000,4,0,0x00039000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x000130D1,0x00001000,0x00014000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000043D4,0x00015000,0x00005000,0x00015000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",66.0,6.0,0.0,72.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,38.0,1.0,0.0,0.0,0.0,2.0,50.0,Malware,Trojan,Emotet
11dbd75f74b9fcec576159541287b8cf,f3f5d084f34a9ad2955727085f4efa525bb932c2,exe,0xa3c60,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000F8,PE32,0x00035000,0x00036000,0x0006E000,0x000A3C60,0x0006F000,0x000A4000,0x00400000,0x00001000,0x00000200,4,0,0x000DA000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x000130D1,0x00001000,0x00014000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000043D4,0x00015000,0x00005000,0x00015000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",1244.0,0.0,0.0,1248.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,89.0,1.0,0.0,0.0,0.0,11.0,16.0,Malware,Trojan,Emotet
2296045c14d12fd9f3cb97b57f9e1564,abee2dee2ea3157a16d0facd27aa3b45018fab86,exe,0x3116,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E0,PE32,0x0000D000,0x00029000,0x00000000,0x00003116,0x00001000,0x0000E000,0x00400000,0x00001000,0x00001000,4,0,0x0003C000,0x00001000,0x000258C7,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0000C91A,0x00001000,0x0000D000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00003C62,0x0000E000,0x00004000,0x0000E000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",61.0,0.0,0.0,75.0,0.0,2.0,1.0,2.0,4.0,2.0,8.0,40.0,1.0,0.0,0.0,0.0,4.0,101.0,Malware,Trojan,Emotet
14b0d48ff026443c94a62a58e90fdb28,f0452754d0f75a224b3a3b7dc74b8ae64c42ccb3,exe,0x1307a,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E0,PE32,0x0002F000,0x0002B000,0x00000000,0x0001307A,0x00001000,0x00030000,0x00400000,0x00001000,0x00001000,4,0,0x0005B000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0002E215,0x00001000,0x0002F000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000A252,0x00030000,0x0000B000,0x00030000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",62.0,0.0,0.0,76.0,0.0,2.0,4.0,5.0,4.0,0.0,4.0,37.0,1.0,0.0,0.0,0.0,11.0,321.0,Malware,Trojan,Emotet
7fd67a2d591f194720f5b45975b107c7,b71794921e0c21d4c4f68746314c37697c191451,exe,0x63ec,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E0,PE32,0x00018000,0x00023000,0x00000000,0x000063EC,0x00001000,0x00019000,0x00400000,0x00001000,0x00001000,4,0,0x0003C000,0x00001000,0x00044CE8,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x000179DF,0x00001000,0x00018000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0001D32E,0x00019000,0x0001E000,0x00019000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",58.0,0.0,0.0,72.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0,37.0,1.0,0.0,0.0,0.0,3.0,106.0,Malware,Trojan,Emotet
77f919c13f9a134cb64ba5aa506844b3,b94014487fe3e79fa675b309610d12e9434c5dab,exe,0x40a0,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x00032600,0x00029A00,0x00000000,0x000040A0,0x00001000,0x00034000,0x00400000,0x00001000,0x00000200,4,0,0x00062000,0x00000400,0x0006AE61,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x000324F5,0x00001000,0x00032600,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000AF4C,0x00034000,0x0000B000,0x00032A00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",61.0,14.0,0.0,75.0,0.0,0.0,3.0,3.0,2.0,0.0,4.0,37.0,1.0,0.0,0.0,0.0,8.0,393.0,Malware,Trojan,Emotet
6d2f9559799eebe1ee6f00ee25dac360,e66e64b30ba5d35e45040d8ac35a13ca8d36204d,exe,0x33aa,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000D8,PE32,0x00003000,0x0003E000,0x00000000,0x000033AA,0x00001000,0x00004000,0x00400000,0x00001000,0x00001000,4,0,0x00042000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00002782,0x00001000,0x00003000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00000FD4,0x00004000,0x00001000,0x00004000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",492.0,4.0,0.0,496.0,0.0,0.0,2.0,8.0,2.0,0.0,2.0,37.0,1.0,0.0,0.0,0.0,5.0,157.0,Malware,Trojan,Emotet
51e9b4ff43307a393b63c7e3a4324e6c,9a4a80066c31fde5596031f5d3623cffb9b0ec6f,exe,0x11193,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E8,PE32,0x00023000,0x00026000,0x00000000,0x00011193,0x00001000,0x00024000,0x00400000,0x00001000,0x00001000,4,0,0x0004D000,0x00001000,0x00054BFC,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00022F3B,0x00001000,0x00023000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00009122,0x00024000,0x0000A000,0x00024000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",627.0,12.0,0.0,639.0,0.0,0.0,1.0,1.0,2.0,0.0,8.0,42.0,1.0,0.0,0.0,0.0,10.0,269.0,Malware,Trojan,Emotet
e296d929929c4ed828f458a00af8881a,bf180cafaf0352520be4665b166d712cf917b9b2,exe,0x13ba,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000C0,PE32,0x00003000,0x00000000,0x00020000,0x000013BA,0x00001000,0x00000000,0x00400000,0x00001000,0x00001000,4,0,0x0002D000,0x00001000,0x5810AB29,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00002222,0x00001000,0x00003000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000EF36,0x00004000,0x0000F000,0x00004000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",60.0,0.0,0.0,74.0,0.0,0.0,1.0,2.0,4.0,0.0,4.0,36.0,1.0,0.0,0.0,0.0,4.0,27.0,Malware,Trojan,Emotet
7ac2aae4c10db3a2d8ca7b645a30ee75,7d432cd1be783e46a5133586bc41d2cd769a4b0d,exe,0x1d436,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000100,PE32,0x00033000,0x00026000,0x00000000,0x0001D436,0x00001000,0x00034000,0x00400000,0x00001000,0x00001000,4,0,0x0005A000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00032664,0x00001000,0x00033000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000073C8,0x00034000,0x00008000,0x00034000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",61.0,0.0,0.0,76.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0,35.0,1.0,0.0,0.0,0.0,13.0,276.0,Malware,Trojan,Emotet
d138cbdc2ae133c81752e4c1e4e8561e,e8afba3556dc948b960622ff1054d5a809d43baf,exe,0x5000,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x00000001,0x0001D800,0x00001000,0x00005000,0x00001000,0x00006000,0x00400000,0x00001000,0x00000200,5,0,0x00026000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_GUARD_CF', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE', 'IMAGE_LIBRARY_PROCESS_TERM']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00003574,0x00001000,0x00003600,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00014176,0x00006000,0x00014200,0x00003C00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",476.0,0.0,0.0,503.0,0.0,2.0,1.0,5.0,2.0,0.0,4.0,38.0,1.0,0.0,0.0,0.0,4.0,25.0,Malware,Trojan,Emotet
003f468c499312faf8a3cabe45b757b9,2494cb960ec14de6c7e733363ee2ec79b9ae9e92,exe,0x2985f,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000F0,PE32,0x0002D000,0x00028000,0x00000000,0x0002985F,0x00001000,0x0002E000,0x00400000,0x00001000,0x00001000,4,0,0x00056000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_GUARD_CF', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE', 'IMAGE_LIBRARY_PROCESS_TERM']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0002C2A8,0x00001000,0x0002D000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000A2B4,0x0002E000,0x0000B000,0x0002E000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",64.0,0.0,0.0,69.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,34.0,1.0,0.0,0.0,0.0,7.0,103.0,Malware,Trojan,Emotet
93b79ef8e60221e1a725711104548d2d,8444eaf975a6ecbd7fbe36279836a668d5fcd122,exe,0x2bd41,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E8,PE32,0x00044C00,0x0002F000,0x00000000,0x0002BD41,0x00001000,0x00046000,0x00400000,0x00001000,0x00000200,5,0,0x00079000,0x00000400,0x000740B5,IMAGE_SUBSYSTEM_WINDOWS_GUI,['IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE'],0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00044BBF,0x00001000,0x00044C00,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00011E0E,0x00046000,0x00012000,0x00045000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",63.0,5.0,0.0,68.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,35.0,1.0,0.0,0.0,0.0,12.0,364.0,Malware,Trojan,Emotet
6dc02158887e9c335e6319c2d17b0dd4,2eaf54bba302dc476be1ad8d0bf69fdaa28eef3a,exe,0x12873,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000F8,PE32,0x00030000,0x0001F000,0x00000000,0x00012873,0x00001000,0x00031000,0x00400000,0x00001000,0x00001000,4,0,0x00050000,0x00001000,0x0004D865,IMAGE_SUBSYSTEM_WINDOWS_GUI,['IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE'],0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0002F47D,0x00001000,0x00030000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000A8F8,0x00031000,0x0000B000,0x00031000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",64.0,5.0,0.0,69.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,34.0,1.0,0.0,0.0,0.0,11.0,321.0,Malware,Trojan,Emotet
1987508ba2b8977babc5f3b83ee8b31e,cd5b807601f2bd956a049908eda26535ce4060d0,exe,0x4ab3,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000D8,PE32,0x00027000,0x0004A000,0x00000000,0x00004AB3,0x00001000,0x00028000,0x00400000,0x00001000,0x00001000,4,0,0x00072000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,['IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE'],0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00026E35,0x00001000,0x00027000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000065A0,0x00028000,0x00007000,0x00028000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",798.0,8.0,0.0,806.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,37.0,2.0,0.0,0.0,0.0,8.0,392.0,Malware,Trojan,Emotet
a98c56753ad09ca4feb3a6d03661751a,b1b2e244a264f43d2859d95d740a86db27673b22,exe,0x2604,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000D8,PE32,0x00027000,0x0004A000,0x00000000,0x00004AB3,0x00001000,0x00028000,0x00400000,0x00001000,0x00001000,4,0,0x00072000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,['IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE'],0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00026E35,0x00001000,0x00027000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000065A0,0x00028000,0x00007000,0x00028000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",563.0,12.0,0.0,575.0,0.0,0.0,24.0,24.0,4.0,0.0,4.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,Malware,Trojan,Emotet
